time,voltage,current,power
21:43:21,4.58,1.64,7.5112
21:43:22,4.63,1.63,7.5469003
21:43:23,4.62,1.6,7.3919997
21:43:24,4.63,1.62,7.5006003
21:43:25,4.63,1.62,7.5006003
21:43:26,4.62,1.62,7.4844
21:43:27,4.62,1.68,7.7615995
21:43:28,4.62,1.6,7.3919997
21:43:29,4.66,1.58,7.3628
21:43:30,4.61,1.61,7.4221
21:43:31,4.62,1.61,7.4382
21:43:32,4.63,1.6,7.4080005
21:43:33,4.63,1.6,7.4080005
21:43:34,4.62,1.65,7.6229997
21:43:35,4.58,1.56,7.1447997
21:43:36,4.62,1.65,7.6229997
21:43:37,4.58,1.64,7.5112
21:43:38,4.6,1.68,7.7279997
21:43:39,4.61,1.68,7.7448
21:43:41,4.6,1.66,7.6359997
21:43:41,4.62,1.6,7.3919997
21:43:42,4.61,1.59,7.3299003
21:43:43,4.62,1.64,7.5768
21:43:44,4.61,1.59,7.3299003
21:43:45,4.61,1.62,7.4682
21:43:46,4.64,1.61,7.4704
21:43:48,4.6,1.62,7.4519997
21:43:48,4.65,1.62,7.533
21:43:50,4.62,1.68,7.7615995
21:43:51,4.64,1.59,7.3775997
21:43:52,4.58,1.57,7.1906
21:43:53,4.66,1.61,7.5025997
21:43:54,4.62,1.58,7.2996
21:43:55,4.66,1.63,7.5958
21:43:56,4.63,1.58,7.3154006
21:43:57,4.64,1.58,7.3312
21:43:58,4.6,1.6,7.36
21:43:59,4.6,1.56,7.1759996
21:44:00,4.57,1.7,7.7690005
21:44:01,4.62,1.68,7.7615995
21:44:02,4.6,1.58,7.268
21:44:03,4.57,1.58,7.2206006
21:44:04,4.66,1.66,7.7355995
21:44:05,4.6,1.58,7.268
21:44:06,4.66,1.58,7.3628
21:44:07,4.62,1.61,7.4382
21:44:08,4.64,1.57,7.2848
