time,voltage,current,power
15:53:44,4.6,0.96,4.416
15:53:45,4.6,0.96,4.416
15:53:46,4.61,0.91,4.1951003
15:53:47,4.6,1,4.6
15:53:48,4.57,0.96,4.3872
15:53:49,4.58,1,4.58
15:53:50,4.59,0.97,4.4523
15:53:51,4.58,0.96,4.3968
15:53:52,4.57,0.93,4.2501
15:53:53,4.61,0.97,4.4717
15:53:54,4.59,0.96,4.4064
15:53:55,4.58,0.89,4.0762
15:53:56,4.59,0.93,4.2687
15:53:57,4.6,0.94,4.324
15:53:58,4.6,0.94,4.324
15:53:59,4.59,0.97,4.4523
15:54:00,4.57,0.94,4.2958
15:54:01,4.61,0.97,4.4717
15:54:02,4.59,0.94,4.3146
15:54:03,4.57,0.9,4.113
15:54:04,4.55,0.92,4.1860003
15:54:05,4.61,0.95,4.3795
15:54:06,4.59,0.93,4.2687
15:54:07,4.59,0.93,4.2687
15:54:08,4.59,0.93,4.2687
15:54:09,4.6,0.97,4.462
15:54:10,4.62,0.95,4.389
15:54:11,4.58,0.92,4.2136
15:54:12,4.61,0.99,4.5639
15:54:13,4.57,0.97,4.4329004
15:54:14,4.59,0.95,4.3605
15:54:15,4.59,0.97,4.4523
15:54:16,4.6,0.97,4.462
15:54:17,4.59,0.94,4.3146
15:54:18,4.58,0.95,4.351
15:54:19,4.57,0.98,4.4786
15:54:20,4.6,0.94,4.324
15:54:21,4.58,0.97,4.4426003
15:54:22,4.62,0.93,4.2966
15:54:23,4.6,0.95,4.37
15:54:24,4.6,0.91,4.186
15:54:25,4.62,1.02,4.7124
15:54:26,4.61,0.94,4.3334002
15:54:27,4.56,0.93,4.2408
15:54:28,4.59,0.95,4.3605
15:54:29,4.57,0.96,4.3872
15:54:30,4.6,0.99,4.554
15:54:31,4.57,0.94,4.2958
15:54:32,4.59,0.99,4.5441003
15:54:33,4.59,0.91,4.1769004
15:54:34,4.57,0.99,4.5243
15:54:35,4.57,0.98,4.4786
15:54:36,4.6,0.97,4.462
15:54:37,4.55,0.95,4.3225
15:54:38,4.61,1.02,4.7022
15:54:39,4.58,0.99,4.5342
15:54:40,4.6,0.93,4.278
15:54:41,4.6,0.92,4.232
15:54:42,4.61,0.98,4.5178003
15:54:43,4.62,0.95,4.389
15:54:44,4.62,0.97,4.4814
15:54:45,4.6,0.93,4.278
15:54:46,4.59,0.93,4.2687
15:54:47,4.62,0.97,4.4814
15:54:48,4.57,0.97,4.4329004
15:54:49,4.61,1.05,4.8405
15:54:50,4.6,0.91,4.186
15:54:51,4.58,0.94,4.3052
15:54:52,4.61,0.87,4.0107
15:54:53,4.56,0.93,4.2408
15:54:54,4.61,0.92,4.2412
15:54:55,4.59,0.98,4.4982004
15:54:56,4.61,0.93,4.2873
15:54:57,4.57,0.95,4.3415003
15:54:58,4.6,0.9,4.14
15:54:59,4.61,0.93,4.2873
15:55:00,4.62,0.95,4.389
15:55:01,4.56,0.92,4.1952
15:55:02,4.58,0.93,4.2594
15:55:03,4.58,0.99,4.5342
15:55:04,4.59,0.94,4.3146
15:55:05,4.59,0.95,4.3605
15:55:06,4.59,0.94,4.3146
15:55:07,4.57,0.96,4.3872
15:55:08,4.56,0.93,4.2408
15:55:09,4.59,0.98,4.4982004
15:55:10,4.59,0.94,4.3146
15:55:11,4.57,0.95,4.3415003
15:55:12,4.6,0.95,4.37
15:55:13,4.57,0.89,4.0673003
15:55:14,4.59,0.91,4.1769004
15:55:15,4.6,0.92,4.232
15:55:16,4.6,0.94,4.324
15:55:17,4.6,0.93,4.278
15:55:18,4.58,0.95,4.351
15:55:19,4.57,0.96,4.3872
15:55:20,4.6,0.92,4.232
15:55:21,4.59,0.93,4.2687
15:55:22,4.6,0.95,4.37
15:55:23,4.62,0.97,4.4814
15:55:24,4.62,0.95,4.389
15:55:25,4.62,0.94,4.3427997
15:55:26,4.62,0.93,4.2966
15:55:27,4.61,0.94,4.3334002
15:55:28,4.58,0.96,4.3968
15:55:29,4.57,0.95,4.3415003
15:55:30,4.58,0.95,4.351
15:55:31,4.62,0.93,4.2966
15:55:32,4.57,0.94,4.2958
15:55:33,4.61,0.95,4.3795
15:55:34,4.57,0.91,4.1587005
15:55:35,4.57,0.91,4.1587005
15:55:36,4.56,0.95,4.332
15:55:37,4.63,0.95,4.3985
15:55:38,4.62,0.91,4.2042
15:55:39,4.6,0.94,4.324
15:55:40,4.59,0.97,4.4523
15:55:41,4.57,0.95,4.3415003
15:55:42,4.58,0.95,4.351
15:55:43,4.58,0.97,4.4426003
15:55:44,4.58,0.94,4.3052
15:55:45,4.58,0.93,4.2594
15:55:46,4.57,0.96,4.3872
15:55:47,4.59,0.95,4.3605
15:55:48,4.61,0.95,4.3795
15:55:49,4.58,0.95,4.351
15:55:50,4.6,0.94,4.324
15:55:51,4.6,0.94,4.324
15:55:52,4.57,0.91,4.1587005
15:55:53,4.58,0.98,4.4884
15:55:54,4.56,0.95,4.332
15:55:55,4.61,0.97,4.4717
